P0759, Shift Solenoid 'B' Intermittent, Inspect the shift solenoid 'B' for proper operation, Check the wiring and connectors for intermittent faults, Replace the shift solenoid 'B' if necessary
P0760, Shift Solenoid 'C', Inspect the shift solenoid 'C' for proper operation, Check the wiring and connectors for the shift solenoid 'C', Replace the shift solenoid 'C' if necessary
P0761, Shift Solenoid 'C' Performance or Stuck Off, Inspect the shift solenoid 'C' for proper operation, Check the wiring and connectors for the shift solenoid 'C', Replace the shift solenoid 'C' if necessary
P0762, Shift Solenoid 'C' Stuck On, Inspect the shift solenoid 'C' for proper operation, Check the wiring and connectors for the shift solenoid 'C', Replace the shift solenoid 'C' if necessary
P0763, Shift Solenoid 'C' Electrical, Inspect the shift solenoid 'C' for proper operation, Check the wiring and connectors for the shift solenoid 'C', Replace the shift solenoid 'C' if necessary
P0764, Shift Solenoid 'C' Intermittent, Inspect the shift solenoid 'C' for proper operation, Check the wiring and connectors for intermittent faults, Replace the shift solenoid 'C' if necessary
P0765, Shift Solenoid 'D', Inspect the shift solenoid 'D' for proper operation, Check the wiring and connectors for the shift solenoid 'D', Replace the shift solenoid 'D' if necessary
P0766, Shift Solenoid 'D' Performance or Stuck Off, Inspect the shift solenoid 'D' for proper operation, Check the wiring and connectors for the shift solenoid 'D', Replace the shift solenoid 'D' if necessary
P0767, Shift Solenoid 'D' Stuck On, Inspect the shift solenoid 'D' for proper operation, Check the wiring and connectors for the shift solenoid 'D', Replace the shift solenoid 'D' if necessary
P0768, Shift Solenoid 'D' Electrical, Inspect the shift solenoid 'D' for proper operation, Check the wiring and connectors for the shift solenoid 'D', Replace the shift solenoid 'D' if necessary
P0769, Shift Solenoid 'D' Intermittent, Inspect the shift solenoid 'D' for proper operation, Check the wiring and connectors for intermittent faults, Replace the shift solenoid 'D' if necessary
P0770, Shift Solenoid 'E', Inspect the shift solenoid 'E' for proper operation, Check the wiring and connectors for the shift solenoid 'E', Replace the shift solenoid 'E' if necessary
P0771, Shift Solenoid 'E' Performance or Stuck Off, Inspect the shift solenoid 'E' for proper operation, Check the wiring and connectors for the shift solenoid 'E', Replace the shift solenoid 'E' if necessary
P0772, Shift Solenoid 'E' Stuck On, Inspect the shift solenoid 'E' for proper operation, Check the wiring and connectors for the shift solenoid 'E', Replace the shift solenoid 'E' if necessary
P0773, Shift Solenoid 'E' Electrical, Inspect the shift solenoid 'E' for proper operation, Check the wiring and connectors for the shift solenoid 'E', Replace the shift solenoid 'E' if necessary
P0774, Shift Solenoid 'E' Intermittent, Inspect the shift solenoid 'E' for proper operation, Check the wiring and connectors for intermittent faults, Replace the shift solenoid 'E' if necessary
P0775, Pressure Control Solenoid 'B', Inspect the pressure control solenoid 'B' for proper operation, Check the wiring and connectors for the pressure control solenoid 'B', Replace the pressure control solenoid 'B' if necessary
P0776, Pressure Control Solenoid 'B' Performance or Stuck Off, Inspect the pressure control solenoid 'B' for proper operation, Check the wiring and connectors for the pressure control solenoid 'B', Replace the pressure control solenoid 'B' if necessary
P0777, Pressure Control Solenoid 'B' Stuck On, Inspect the pressure control solenoid 'B' for proper operation, Check the wiring and connectors for the pressure control solenoid 'B', Replace the pressure control solenoid 'B' if necessary
P0778, Pressure Control Solenoid 'B' Electrical, Inspect the pressure control solenoid 'B' for proper operation, Check the wiring and connectors for the pressure control solenoid 'B', Replace the pressure control solenoid 'B' if necessary
P0779, Pressure Control Solenoid 'B' Intermittent, Inspect the pressure control solenoid 'B' for proper operation, Check the wiring and connectors for intermittent faults, Replace the pressure control solenoid 'B' if necessary
P0780, Shift Malfunction, Inspect the shift system for proper operation, Check the wiring and connectors for the shift system, Replace the shift system components if necessary
P0781, 1-2 Shift Malfunction, Inspect the 1-2 shift system for proper operation, Check the wiring and connectors for the 1-2 shift system, Replace the 1-2 shift system components if necessary
P0782, 2-3 Shift Malfunction, Inspect the 2-3 shift system for proper operation, Check the wiring and connectors for the 2-3 shift system, Replace the 2-3 shift system components if necessary
P0783, 3-4 Shift Malfunction, Inspect the 3-4 shift system for proper operation, Check the wiring and connectors for the 3-4 shift system, Replace the 3-4 shift system components if necessary
P0784, 4-5 Shift Malfunction, Inspect the 4-5 shift system for proper operation, Check the wiring and connectors for the 4-5 shift system, Replace the 4-5 shift system components if necessary
P0785, Shift/Timing Solenoid Malfunction, Inspect the shift/timing solenoid for proper operation, Check the wiring and connectors for the shift/timing solenoid, Replace the shift/timing solenoid if necessary
P0786, Shift/Timing Solenoid Range/Performance, Inspect the shift/timing solenoid for proper operation, Check the wiring and connectors for the shift/timing solenoid, Replace the shift/timing solenoid if necessary
P0787, Shift/Timing Solenoid Low, Inspect the shift/timing solenoid for proper operation, Check the wiring and connectors for low voltage, Replace the shift/timing solenoid if necessary
P0788, Shift/Timing Solenoid High, Inspect the shift/timing solenoid for proper operation, Check the wiring and connectors for high voltage, Replace the shift/timing solenoid if necessary
P0789, Shift/Timing Solenoid Intermittent, Inspect the shift/timing solenoid for proper operation, Check the wiring and connectors for intermittent faults, Replace the shift/timing solenoid if necessary
